	wt_2
Name=LOC101928477	0
Name=LOC101928478	0
Name=LOC101928481	0
Name=LINC01573	0
Name=LINC01363	0
Name=LOC101928487	0
Name=LOC101928489	0
Name=LOC101928491	0
Name=OR2A1-AS1	0
Name=LOC101928495	0
Name=LINC01492	3
Name=LOC101928499	0
Name=LOC101928502	1
Name=LOC101928504	0
Name=LOC101928505	0
Name=LOC101928506	0
Name=LOC101928508	0
Name=LOC101928509	1
Name=LOC101928510	0
Name=LOC101928512	0
Name=CATIP-AS1	0
Name=LOC101928514	0
Name=LOC101928516	1
Name=LOC101928517	1
Name=LOC101928519	0
Name=LOC101928521	0
Name=LOC101928522	0
Name=LOC101928523	0
Name=LOC101928524	0
Name=LOC101928525	1
Name=LOC101928526	1
Name=LOC101928529	0
Name=LOC101928530	0
Name=LOC101928531	0
Name=LOC101928532	0
Name=LOC101928535	0
Name=LINC01493	0
Name=LINC01494	0
Name=LOC101928539	0
Name=LOC101928540	0
Name=LOC101928543	0
Name=SEPT7-AS1	0
Name=LOC101928546	0
Name=LOC101928547	0
Name=LOC101928548	0
Name=SMC2-AS1	0
Name=LOC101928551	0
Name=LOC101928553	23
Name=LOC101928554	0
Name=LINC01537	0
Name=LOC101928556	0
Name=LOC101928557	0
Name=LINC01467	0
Name=LOC101928560	0
Name=LOC101928561	0
Name=LOC101928563	0
Name=LOC101928565	0
Name=TBC1D3P6	0
Name=LOC101928567	0
Name=LOC101928569	0
Name=LOC101928570	0
Name=ZNF649-AS1	0
Name=LOC101928572	0
Name=LOC101928573	0
Name=LOC101928574	0
Name=LOC101928576	0
Name=RAP2C-AS1	0
Name=LOC101928580	0
Name=LOC101928582	0
Name=LOC101928583	0
Name=LOC101928584	0
Name=LOC101928587	0
Name=LOC101928588	0
Name=LOC101928589	0
Name=LOC101928590	0
Name=LOC101928591	0
Name=LOC101928592	0
Name=LOC101928595	0
Name=LOC101928596	0
Name=LOC101928597	0
Name=LOC101928599	1
Name=LOC101928600	0
Name=MEI4	2
Name=LOC101928602	0
Name=C6orf229	0
Name=ZBTB46-AS1	0
Name=LOC101928605	0
Name=TRPM2-AS	0
Name=LOC101928608	0
Name=LOC101928609	1
Name=LOC101928610	0
Name=LINC01413	0
Name=LOC101928612	0
Name=LOC101928614	0
Name=LINC00354	0
Name=LOC101928617	0
Name=LOC101928618	0
Name=LOC101928621	0
Name=LOC101928622	0
Name=LOC101928624	0
Name=LOC101928625	0
Name=LOC101928626	0
Name=LOC101928627	0
Name=LOC101928628	0
Name=CTC-436P18.1	0
Name=LOC101928631	0
Name=LOC101928632	0
Name=LOC101928635	0
Name=LOC101928636	0
Name=PRR31	1
Name=LOC101928639	0
Name=LOC101928645	0
Name=ARNTL2-AS1	1
Name=CTC-338M12.4	0
Name=LOC101928650	0
Name=LOC101928651	0
Name=LOC101928652	0
Name=LINC01099	51
Name=LOC101928658	0
Name=LOC101928659	0
Name=LOC101928661	0
Name=LOC101928663	0
Name=LOC101928667	0
Name=LOC101928668	0
Name=LOC101928669	0
Name=LOC101928673	0
Name=LOC101928674	18
Name=LOC101928675	0
Name=LOC101928677	0
Name=LOC101928678	0
Name=LOC101928679	0
Name=LOC101928682	0
Name=LINC01209	0
Name=NACAP3	0
Name=LINC01468	0
Name=LOC101928688	0
Name=LINC01424	0
Name=LOC101928692	0
Name=LOC101928693	0
Name=LOC101928694	0
Name=LOC101928696	0
Name=LOC101928697	0
Name=LINC01070	0
Name=LOC101928700	0
Name=LOC101928701	0
Name=LOC101928702	0
Name=LOC101928704	1
Name=LOC101928705	0
Name=LOC101928707	0
Name=LOC101928708	0
Name=LOC101928710	0
Name=LOC101928711	0
Name=TPT1P10	0
Name=LOC101928716	0
Name=LOC101928718	0
Name=LOC101928719	0
Name=LINC01509	0
Name=LOC101928721	0
Name=LOC101928722	0
Name=LOC101928724	0
Name=LOC101928725	0
Name=LOC101928726	0
Name=LOC101928727	0
Name=LOC101928728	0
Name=LOC101928730	0
Name=LOC101928731	0
Name=LOC101928733	0
Name=WWC2-AS1	0
Name=LOC101928735	0
Name=MIR762HG	1
Name=LOC101928737	0
Name=LOC101928738	0
Name=LOC101928739	0
Name=LOC101928741	0
Name=LOC101928742	0
Name=LOC101928743	2934
Name=LINC01450	0
Name=LOC101928745	1
Name=LOC101928747	14
Name=LOC101928748	0
Name=LOC101928751	0
Name=LINC01043	0
Name=LOC101928755	0
Name=LOC101928760	0
Name=LOC101928762	0
Name=LOC101928764	0
Name=LOC101928765	1
Name=LOC101928766	0
Name=LOC101928767	0
Name=LOC101928768	0
Name=LOC101928769	0
Name=LINC01526	0
Name=LINC01449	0
Name=LOC101928775	0
Name=LINC01258	0
Name=LOC101928777	0
Name=LOC101928778	0
Name=TMEM26-AS1	5
Name=LOC101928782	1
Name=RORA-AS1	0
Name=LOC101928786	0
Name=LOC101928788	0
Name=LOC101928790	0
Name=LOC101928791	0
Name=LOC101928792	0
Name=LOC101928793	1
Name=LOC101928794	0
Name=LINC01448	0
Name=LOC101928796	0
Name=LOC101928797	0
Name=LOC101928804	0
Name=LOC101928807	0
Name=LOC101928808	0
Name=LOC101928809	0
Name=LOC101928810	1
Name=LOC101928811	0
Name=LOC101928812	0
Name=LOC101928813	0
Name=LOC101928814	0
Name=LOC101928815	0
Name=LOC101928816	1
Name=LOC101928817	0
Name=LOC101928818	0
Name=LOC101928819	0
Name=LOC101928820	0
Name=LOC101928823	0
Name=LOC101928824	0
Name=TCEB1P33	0
Name=LOC101928829	0
Name=LOC101928832	0
Name=LOC101928833	0
Name=LOC101928834	0
Name=LOC101928836	0
Name=LOC101928837	0
Name=PWRN3	0
Name=LOC101928841	0
Name=LOC101928842	0
Name=LOC101928844	0
Name=LOC101928845	0
Name=HIPK1-AS1	0
Name=LOC101928847	2
Name=LOC101928848	0
Name=LOC101928849	0
Name=LOC101928850	0
Name=LOC101928851	0
Name=LOC101928855	0
Name=LOC101928856	0
Name=CTD-3080P12.3	0
Name=LOC101928858	0
Name=LOC101928859	0
Name=LOC101928860	0
Name=LOC101928861	0
Name=LOC101928863	0
Name=LOC101928864	0
Name=LOC101928865	0
Name=LOC101928866	0
Name=LOC101928868	0
Name=GABRG3-AS1	0
Name=LOC101928870	0
Name=LOC101928872	1
Name=LOC101928875	0
Name=LOC101928876	0
Name=LOC101928877	0
Name=LOC101928879	0
Name=LOC101928880	0
Name=LOC101928881	0
Name=LOC101928882	0
Name=LOC101928885	0
Name=LOC101928886	0
Name=LOC101928887	0
Name=LOC101928890	0
Name=LOC101928891	0
Name=LOC101928893	0
Name=LOC101928894	0
Name=LOC101928895	0
Name=LOC101928896	0
Name=LOC101928902	0
Name=LOC101928903	0
Name=LOC101928904	0
Name=LOC101928906	0
Name=LOC101928907	0
Name=LOC101928908	1
Name=LOC101928909	0
Name=LOC101928911	4
Name=LOC101928912	0
Name=LINC01515	0
Name=LOC101928915	1
Name=LOC101928917	0
Name=LOC101928919	0
Name=LINC00463	0
Name=LOC101928923	1
Name=LOC101928924	0
Name=LOC101928926	0
Name=LOC101928927	2
Name=LOC101928929	0
Name=SEMA3B-AS1	0
Name=LOC101928932	0
Name=LOC101928933	0
Name=LOC101928936	0
Name=LOC101928937	0
Name=LOC101928940	0
Name=LOC101928941	0
Name=LOC101928942	0
Name=LOC101928943	0
Name=LOC101928944	0
Name=LOC101928945	0
Name=LOC101928946	0
Name=LOC101928948	0
Name=LOC101928952	0
Name=LOC101928955	0
Name=LOC101928957	0
Name=LOC101928959	0
Name=LOC101928960	0
Name=LOC101928961	0
Name=LOC101928962	0
Name=LOC101928963	19
Name=LOC101928964	2
Name=LOC101928969	0
Name=LINC01262	0
Name=LOC101928972	0
Name=LOC101928973	0
Name=LOC101928977	2
Name=LOC101928978	0
Name=LOC101928979	0
Name=LOC101928981	0
Name=LOC101928982	0
Name=LOC101928984	0
Name=LOC101928985	0
Name=LOC101928988	0
Name=LOC101928989	2
Name=LOC101928991	0
Name=LOC101928992	0
Name=LOC101928993	0
Name=LOC101928994	0
Name=LOC101928995	0
Name=LOC101928996	0
Name=LOC101928998	1
Name=IQCF5-AS1	0
Name=LOC101929000	0
Name=LOC101929002	0
Name=LOC101929003	0
Name=LOC101929004	0
Name=LOC101929005	0
Name=LOC101929006	0
Name=LOC101929007	0
Name=LOC101929008	0
Name=SIRPG-AS1	2
Name=LOC101929011	0
Name=LOC101929013	0
Name=LOC101929014	0
Name=LOC101929018	0
Name=LOC101929019	0
Name=LOC101929021	0
Name=LOC101929022	0
Name=LOC101929023	0
Name=LINC01516	0
Name=LOC101929026	1
Name=LOC101929027	0
Name=LOC101929028	1
Name=LOC101929031	1
Name=LOC101929034	0
Name=LOC101929036	1
Name=LOC101929043	0
Name=LOC101929045	0
Name=LOC101929047	0
Name=LOC101929048	0
Name=LOC101929050	0
Name=LINC00836	0
Name=LOC101929053	0
Name=LOC101929054	0
Name=LOC101929056	0
Name=LOC101929057	0
Name=LOC101929058	0
Name=ZIM2-AS1	0
Name=LOC101929060	0
Name=LOC101929064	0
Name=LOC101929066	0
Name=LOC101929069	0
Name=LINC01182	1
Name=LOC101929072	0
Name=LOC101929073	0
Name=PIK3CD-AS2	0
Name=LOC101929076	0
Name=LOC101929077	0
Name=LOC101929079	0
Name=LOC101929080	0
Name=CTD-2194D22.4	0
Name=LINC01333	0
Name=CASC6	0
Name=LOC101929084	0
Name=LOC101929085	1
Name=LINC01447	0
Name=LOC101929087	0
Name=LOC101929088	0
Name=LOC101929089	0
Name=LOC101929090	0
Name=LOC101929091	0
Name=LINC01350	0
Name=LOC101929095	0
Name=LOC101929097	0
Name=LOC101929098	0
Name=LOC101929099	0
Name=LOC101929101	0
Name=LOC101929104	0
Name=LOC101929105	0
Name=LOC101929106	0
Name=LOC101929107	0
Name=LOC101929109	0
Name=CASC18	0
Name=LOC101929112	1
Name=LOC101929114	0
Name=LOC101929116	0
Name=LOC101929117	0
Name=LINC01351	0
Name=LINC00437	81
Name=LOC101929122	0
Name=LOC101929123	0
Name=LOC101929124	0
Name=LOC101929125	0
Name=PGM5P3-AS1	0
Name=LOC101929128	0
Name=LOC101929129	0
Name=LOC101929130	0
Name=LOC101929132	0
Name=LOC101929133	0
Name=LOC101929134	0
Name=LOC101929135	0
Name=LOC101929138	0
Name=LOC101929140	1
Name=LOC101929141	1
Name=LOC101929142	2
Name=LOC101929143	0
Name=LOC101929144	0
Name=PPP3CB-AS1	0
Name=LOC101929147	0
Name=LOC101929148	0
Name=LOC101929151	0
Name=P3H2-AS1	0
Name=LOC101929153	0
Name=LOC101929154	0
Name=LOC101929156	0
Name=PGM5P3	0
Name=LOC101929159	0
Name=LOC101929160	0
Name=LOC101929161	0
Name=LOC101929162	0
Name=LOC101929163	0
Name=LOC101929164	0
Name=LOC101929165	0
Name=LOC101929170	0
Name=LOC101929172	0
Name=THSD4-AS2	0
Name=LOC101929174	1
Name=CTD-2297D10.2	0
Name=LOC101929178	0
Name=LOC101929179	0
Name=LOC101929180	0
Name=LOC101929181	0
Name=LINC01031	0
Name=LOC101929185	0
Name=LOC101929188	0
Name=LOC101929190	0
Name=LINCR-0001	0
Name=LOC101929194	0
Name=THSD4-AS1	0
Name=ATP13A4-AS1	0
Name=LOC101929199	0
Name=LOC101929200	0
Name=LOC101929201	0
Name=MKX-AS1	0
Name=LOC101929203	0
Name=LOC101929204	0
Name=LOC101929206	0
Name=LOC101929207	0
Name=LOC101929208	0
Name=LOC101929210	0
Name=SMIM2-AS1	0
Name=LOC101929214	0
Name=CTD-2201I18.1	0
Name=LOC101929216	0
Name=LOC101929217	0
Name=LINC01517	0
Name=C15orf59-AS1	0
Name=DISC1FP1	3
Name=LOC101929224	0
Name=MCM8-AS1	7
Name=LOC101929226	0
Name=LOC101929227	0
Name=LOC101929229	0
Name=LOC101929230	0
Name=LOC101929231	0
Name=LOC101929232	18
Name=LOC101929234	0
Name=LOC101929235	0
Name=LOC101929236	0
Name=LOC101929237	0
Name=C3orf67-AS1	0
Name=LOC101929239	0
Name=LOC101929240	0
Name=LOC101929241	1
Name=LOC101929242	0
Name=LOC101929243	0
Name=CASC20	0
Name=LINC01231	0
Name=LOC101929248	0
Name=LOC101929249	0
Name=LOC101929250	0
Name=LOC101929251	1
Name=LOC101929254	0
Name=LOC101929255	0
Name=LOC101929256	0
Name=LOC101929258	0
Name=LOC101929259	0
Name=LOC101929260	0
Name=LOC101929261	0
Name=LINC01428	0
Name=LOC101929267	0
Name=LOC101929268	0
Name=LOC101929269	0
Name=LOC101929270	0
Name=LOC101929272	0
Name=LOC101929278	0
Name=LOC101929279	0
Name=LOC101929280	0
Name=LOC101929282	0
Name=LOC101929284	0
Name=LOC101929285	0
Name=KCNMA1-AS3	1
Name=LOC101929287	0
Name=LOC101929288	0
Name=LOC101929289	0
Name=LOC101929290	0
Name=LOC101929291	0
Name=LOC101929293	0
Name=LOC101929294	5
Name=LOC101929295	0
Name=LOC101929297	0
Name=LOC101929298	0
Name=LOC101929301	0
Name=RFX3-AS1	0
Name=LOC101929304	0
Name=LOC101929305	0
Name=LOC101929307	0
Name=LOC101929308	1
Name=LOC101929309	0
Name=KCNMA1-AS2	0
Name=LOC101929312	0
Name=LOC101929314	0
Name=LOC101929315	0
Name=LOC101929316	0
Name=LOC101929319	2
Name=LOC101929320	0
Name=LOC101929321	0
Name=LOC101929322	0
Name=LOC101929325	0
Name=LOC101929326	0
Name=KCNMA1-AS1	0
Name=LAMP5-AS1	0
Name=LOC101929331	0
Name=LOC101929333	0
Name=ADAMTS9-AS1	0
Name=LOC101929337	0
Name=CTD-2201E9.1	0
Name=LOC101929340	0
Name=LOC101929341	0
Name=LOC101929343	0
Name=LINC01198	0
Name=LOC101929347	0
Name=LOC101929348	0
Name=LOC101929349	0
Name=LOC101929350	0
Name=CDC37L1-AS1	0
Name=LOC101929352	0
Name=LOC101929353	0
Name=LOC101929355	1
Name=LOC101929356	0
Name=HP09053	0
Name=LOC101929359	0
Name=LOC101929360	0
Name=LOC101929363	0
Name=LOC101929364	0
Name=LOC101929367	0
Name=SNHG24	0
Name=LOC101929371	155
Name=LOC101929372	0
Name=LOC101929373	0
Name=LOC101929374	0
Name=LOC101929377	0
Name=LOC101929378	0
Name=LOC101929380	0
Name=LOC101929384	0
Name=LOC101929386	0
Name=LMF1-AS1	0
Name=LOC101929388	0
Name=LINC01247	0
Name=LOC101929395	0
Name=LINC01518	0
Name=LOC101929400	0
Name=LOC101929401	0
Name=EXTL3-AS1	0
Name=LOC101929406	7
Name=PTPRD-AS1	0
Name=LOC101929408	0
Name=SUCLA2-AS1	0
Name=LOC101929411	0
Name=LOC101929412	0
Name=LOC101929413	0
Name=LOC101929415	0
Name=LOC101929418	0
Name=LOC101929419	0
Name=LOC101929420	0
Name=LOC101929421	0
Name=LOC101929422	0
Name=MEF2C-AS1	0
Name=LOC101929425	0
Name=LOC101929426	0
Name=LOC101929427	0
Name=PTPRD-AS2	0
Name=LOC101929431	0
Name=LOC101929432	0
Name=LOC101929433	0
Name=LOC101929435	0
Name=PRRX2-AS1	0
Name=LOC101929439	0
Name=LOC101929440	0
Name=LOC101929441	0
Name=LOC101929444	0
Name=LOC101929445	0
Name=LOC101929446	0
Name=LOC101929447	0
Name=LOC101929448	0
Name=LOC101929450	0
Name=LOC101929451	0
Name=LOC101929452	6
Name=LOC101929453	0
Name=LOC101929454	0
Name=LOC101929457	0
Name=LOC101929459	0
Name=LOC101929460	0
Name=LOC101929461	0
Name=LOC101929463	0
Name=LOC101929464	0
Name=LOC101929465	0
Name=LURAP1L-AS1	2
Name=LOC101929468	3
Name=LOC101929469	0
Name=LOC101929470	0
Name=HINT2P1	0
Name=CTD-2350J17.1	0
Name=LOC101929473	0
Name=LOC101929475	1
Name=LOC101929476	0
Name=LINGO1-AS2	0
Name=LOC101929479	0
Name=LOC101929480	0
Name=LOC101929482	0
Name=LOC101929483	0
Name=LOC101929484	0
Name=LOC101929485	0
Name=LOC101929486	0
Name=LOC101929488	0
Name=LOC101929490	0
Name=LOC101929492	0
Name=LOC101929494	0
Name=LINC01339	20
Name=LOC101929497	0
Name=LOC101929498	0
Name=LOC101929504	0
Name=LOC101929505	0
Name=LOC101929506	0
Name=LOC101929507	0
Name=LOC101929510	0
Name=LOC101929511	0
Name=LOC101929512	3
Name=LOC101929516	0
Name=LOC101929517	0
Name=LOC101929519	0
Name=LINC00993	0
Name=LOC101929521	0
Name=LOC101929523	0
Name=LOC101929524	0
Name=LOC101929526	0
Name=LOC101929527	0
Name=LOC101929528	0
Name=LOC101929529	0
Name=LOC101929530	0
Name=LOC101929531	0
Name=LOC101929532	0
Name=LOC101929534	0
Name=LOC101929535	0
Name=LOC101929536	0
Name=LOC101929538	0
Name=LINC01422	0
Name=LOC101929540	0
Name=LOC101929541	0
Name=LOC101929542	0
Name=LOC101929544	0
Name=LOC101929547	0
Name=FOCAD-AS1	0
Name=LOC101929549	0
Name=LOC101929550	0
Name=LOC101929551	0
Name=LOC101929552	0
Name=LOC101929554	0
Name=LOC101929555	0
Name=LOC101929556	0
Name=LINC01395	0
Name=LOC101929558	0
Name=LINC00211	1
Name=LOC101929560	0
Name=LOC101929563	0
Name=LOC101929565	0
Name=LOC101929566	0
Name=LOC101929567	0
Name=LOC101929570	0
Name=LOC101929572	0
Name=LOC101929573	0
Name=LOC101929574	0
Name=LOC101929575	0
Name=LOC101929576	0
Name=LOC101929577	0
Name=LOC101929578	0
Name=LOC101929579	0
Name=LOC101929580	0
Name=LINC01241	0
Name=LOC101929583	0
Name=LOC101929584	0
Name=LOC101929586	0
Name=RPL7P61	0
Name=NRG3-AS1	0
Name=KIZ-AS1	0
Name=LOC101929592	1
Name=LOC101929594	0
Name=LOC101929595	0
Name=LOC101929596	2
Name=LOC101929598	0
Name=LOC101929599	0
Name=LOC101929601	0
Name=IFT74-AS1	0
Name=LOC101929605	0
Name=LOC101929607	0
Name=LOC101929608	1
Name=LOC101929609	0
Name=LOC101929612	0
Name=LOC101929613	0
Name=LOC101929614	0
Name=LOC101929615	0
Name=LOC101929617	0
Name=LINC01243	0
Name=LOC101929621	0
Name=LOC101929622	0
Name=LINC01215	0
Name=LINC01519	0
Name=LOC101929625	0
Name=LOC101929626	0
Name=LOC101929627	0
Name=LOC101929628	0
Name=LOC101929631	0
Name=LOC101929633	0
Name=LOC101929634	0
Name=LOC101929635	0
Name=C11orf39	0
Name=LOC101929638	0
Name=B4GALT1-AS1	0
Name=LOC101929643	0
Name=LOC101929644	0
Name=LOC101929645	0
Name=LOC101929646	0
Name=LOC101929650	0
Name=LINC01398	0
Name=LOC101929653	0
Name=LOC101929654	0
Name=TMC3-AS1	1
Name=LOC101929657	0
Name=LOC101929660	0
Name=LOC101929662	0
Name=LINC01427	0
Name=HORMAD2-AS1	0
Name=LOC101929667	0
Name=GEMIN2P1	0
Name=LOC101929670	0
Name=LOC101929675	2
Name=LOC101929679	0
Name=LOC101929680	0
Name=LOC101929681	0
Name=LOC101929682	0
Name=LINC01520	0
Name=LINC01384	0
Name=LINC01251	0
Name=LINC01583	0
Name=LOC101929691	0
Name=LOC101929692	0
Name=RARA-AS1	0
Name=LOC101929694	0
Name=LOC101929696	0
Name=LOC101929697	0
Name=LOC101929698	0
Name=LOC101929700	0
Name=LINC01584	0
Name=LOC101929703	0
Name=LOC101929704	0
Name=LOC101929705	2
Name=LOC101929707	0
Name=LOC101929709	0
Name=LOC101929710	2
Name=LOC101929713	1
Name=LOC101929715	0
Name=ARMC2-AS1	0
Name=LOC101929717	0
Name=LOC101929718	0
Name=LOC101929719	0
Name=LOC101929721	0
Name=LOC101929722	0
Name=LOC101929723	0
Name=LOC101929726	0
Name=LOC101929727	0
Name=LOC101929728	0
Name=LINC01352	0
Name=LOC101929732	0
Name=LOC101929733	0
Name=LINC01372	0
Name=LOC101929738	0
Name=LOC101929741	0
Name=LINC01586	0
Name=LOC101929744	0
Name=LOC101929745	0
Name=ZNF341-AS1	0
Name=LOC101929747	0
Name=LOC101929748	0
Name=LOC101929749	1
Name=LOC101929750	0
Name=LOC101929752	0
Name=LOC101929753	0
Name=LOC101929754	0
Name=LOC101929756	0
Name=LOC101929759	0
Name=PIK3IP1-AS1	0
Name=LOC101929762	0
Name=LOC101929763	0
Name=LINC01585	0
Name=LOC101929766	1
Name=LOC101929767	0
Name=OSMR-AS1	0
Name=LINC01063	0
Name=LOC101929770	0
Name=LOC101929771	0
Name=LOC101929772	0
Name=LOC101929773	0
Name=LOC101929774	4
Name=LOC101929775	0
Name=LOC101929777	0
Name=NBPF25P	0
Name=LOC101929784	0
Name=LOC101929787	0
Name=LOC101929788	0
Name=LOC101929790	0
Name=LOC101929796	125
Name=LOC101929798	0
Name=LOC101929800	0
Name=LOC101929802	0
Name=LOC101929805	0
Name=LOC101929806	0
Name=LOC101929812	0
Name=LOC101929814	0
Name=LOC101929815	0
Name=LOC101929816	0
Name=LOC101929817	0
Name=LOC101929818	0
Name=LOC101929819	0
Name=LOC101929820	0
Name=LOC101929823	0
Name=LOC101929826	0
Name=LOC101929828	0
Name=LOC101929829	0
Name=LOC101929830	0
Name=LOC101929831	0
Name=LOC101929839	0
Name=LOC101929846	0
Name=LOC101929860	0
Name=LOC101929861	1
Name=LOC101929863	0
Name=LOC101929866	0
Name=LOC101929878	0
Name=LOC101929882	0
Name=LOC101929895	0
Name=LOC101929897	0
Name=LOC101929898	0
Name=LOC101929901	0
Name=LOC101929908	0
Name=LOC101929918	0
Name=LOC101929922	0
Name=LOC101929923	0
Name=LOC101929926	0
Name=LOC101929929	0
Name=LOC101929935	0
Name=LOC101929937	0
Name=LOC101929944	0
Name=LOC101929946	0
Name=LOC101929950	0
Name=LOC101929951	0
Name=LOC101929959	0
Name=LOC101929963	0
Name=LOC101929964	0
Name=LOC101929967	0
Name=LOC101929974	0
Name=LOC101929976	0
Name=LOC101929977	0
Name=LOC101929983	0
Name=LOC101929984	0
Name=LOC101929988	0
Name=LOC101929989	0
Name=LOC101929996	0
Name=LOC101929997	0
Name=LOC101929998	2
Name=RNF41	0
Name=LOC101930010	0
Name=LOC101930023	0
Name=LOC101930026	0
Name=LOC101930028	0
Name=LOC101930048	0
Name=LOC101930053	0
Name=LOC101930071	0
Name=LOC101930072	0
Name=LOC101930085	0
Name=LOC101930090	0
Name=LOC101930091	1
Name=LOC101930094	0
Name=LOC101930100	0
Name=LOC101930105	1
Name=LOC101930109	0
Name=LOC101930112	0
Name=LOC101930114	0
Name=LOC101930120	0
Name=LOC101930131	0
Name=LOC101930132	0
Name=LOC101930137	0
Name=LOC101930149	0
Name=LOC101930150	0
Name=LOC101930162	0
Name=LOC101930164	0
Name=LOC101930171	0
Name=LOC101930249	0
Name=LOC101930275	3
Name=LOC101930276	0
Name=LOC101930294	0
Name=LOC101930307	0
Name=LOC101930319	0
Name=LOC101930332	0
Name=LOC101930347	0
Name=LOC101930370	0
Name=LOC101930420	0
Name=LOC101930421	0
Name=LOC101930434	0
Name=LOC101930452	0
Name=LOC101930496	0
Name=LOC101930517	0
Name=LOC101930523	0
Name=LOC101930525	0
Name=LOC101930531	0
Name=LOC101930552	0
Name=LOC101930589	0
Name=LOC101930593	0
Name=LOC101930665	0
Name=LINC00945	0
Name=LINC00380	0
Name=LINC00367	0
Name=LINC00397	0
Name=LINC01030	0
Name=TSHZ1	0
Name=ALG3	0
Name=LINC00644	0
Name=RNVU1-4	0
Name=RNVU1-14	0
Name=RNVU1-15	0
Name=RNVU1-17	2
Name=RNU6-9	2
Name=RNVU1-3	0
Name=RNVU1-10	20
Name=RNU6-7	3
Name=RNVU1-6	0
Name=RNVU1-19	14
Name=RNU6-8	0
Name=PRMT3	0
Name=PSME3	0
Name=LINC00970	0
Name=PCAT14	0
Name=MPHOSPH9	1
Name=MPHOSPH10	0
Name=ADAM10	0
Name=CDK5	2
Name=MPHOSPH6	0
Name=NME6	0
Name=DHRS2	0
Name=CALCRL	0
Name=LOC102031319	0
Name=NUTF2	0
Name=MPZL2	0
Name=TRIM13	0
Name=RASSF1-AS1	0
Name=C2-AS1	0
Name=INADL	9
Name=USPL1	0
Name=EIF1	1
Name=CDK6	2
Name=TOPORS	1
Name=FLOT1	0
Name=DDX39A	0
Name=PSMD14	2
Name=SSX3	0
Name=OLIG2	0
Name=LINC00384	0
Name=PCBP2-OT1	0
Name=AK6	0
Name=PRG4	0
Name=CTDSPL	928
Name=ANGPTL7	0
Name=KLRG1	0
Name=DEAR	0
Name=CDK7	0
Name=GDF11	0
Name=TRIB1	5
Name=CISTR	0
Name=LINC01108	0
Name=GPA33	0
Name=SPACA6P-AS	798
Name=ZNF443	0
Name=CD96	0
Name=PLIN3	1
Name=MFSD10	6
Name=STX6	2
Name=C11orf98	0
Name=COQ7	0
Name=NBR2	0
Name=RCAN2	0
Name=MSLN	0
Name=LRRC23	0
Name=LRRC17	0
Name=RASGRP2	0
Name=HNRNPR	1
Name=SLC35B1	1
Name=DCAF7	0
Name=AP3S2	0
Name=CDK8	0
Name=MRPS31	0
Name=CALCOCO2	0
Name=KCNMB2	1
Name=GPHN	0
Name=RABEPK	0
Name=TIMM17B	0
Name=SLC17A2	0
Name=MIR5787	0
Name=MIR6068	0
Name=MIR6069	0
Name=MIR6070	0
Name=MIR6073	0
Name=MIR6074	0
Name=MIR6076	0
Name=MIR6078	0
Name=MIR6079	0
Name=MIR6080	0
Name=MIR6083	0
Name=MIR6084	0
Name=MIR6085	0
Name=MIR6087	949
Name=MIR6088	0
Name=MIR6089	0
Name=MIR6125	0
Name=MIR6126	0
Name=MIR6128	0
Name=MIR378J	0
Name=MIR6129	0
Name=MIR6131	0
Name=MIR6133	0
Name=MIR6134	0
Name=MIR6165	0
Name=MIR6499	0
Name=MIR548AY	0
Name=MIR6501	0
Name=MIR6502	0
Name=MIR6503	0
Name=MIR6504	0
Name=MIR6506	0
Name=MIR6507	0
Name=MIR6509	0
Name=MIR6512	0
Name=MIR6513	0
Name=MIR6514	0
Name=MIR6715B	0
Name=MIR6717	0
Name=MIR6511B1	1
Name=MIR6718	0
Name=MIR6722	0
Name=MIR6723	0
Name=MIR6724-1	0
Name=MIR6726	0
Name=MIR6727	0
Name=MIR6728	0
Name=MIR6731	0
Name=MIR6732	2
Name=MIR6733	0
Name=MIR6735	0
Name=MIR6737	0
Name=MIR6738	0
Name=MIR6740	0
Name=MIR6742	0
Name=MIR6743	0
Name=MIR6746	0
Name=MIR6747	1
Name=MIR6748	0
Name=MIR6751	0
Name=MIR6752	0
Name=MIR6753	0
Name=MIR6755	0
Name=MIR6756	0
Name=MIR6758	0
Name=MIR6760	0
Name=MIR6761	0
Name=MIR6762	0
Name=MIR6765	0
Name=MIR6767	0
Name=MIR6768	0
Name=MIR6770-1	0
Name=MIR6771	0
Name=MIR6772	0
Name=MIR6775	0
Name=MIR6776	0
Name=MIR6777	0
Name=MIR6779	0
Name=MIR6781	0
Name=MIR6782	0
Name=MIR6784	0
Name=MIR6786	0
Name=MIR6787	0
Name=MIR6790	0
Name=MIR6791	0
Name=MIR6792	0
Name=MIR6795	0
Name=MIR6796	0
Name=MIR6797	1
Name=MIR6799	0
Name=MIR6800	0
Name=MIR6802	0
Name=MIR6804	0
Name=MIR6805	0
Name=MIR6806	0
Name=MIR6809	0
Name=MIR6811	0
Name=MIR6812	0
Name=MIR6814	0
Name=MIR6815	0
Name=MIR6816	0
Name=MIR6819	1
Name=MIR6820	0
Name=MIR6821	0
Name=MIR6823	0
Name=MIR6824	3
Name=MIR6826	0
Name=MIR6828	0
Name=MIR6830	0
Name=MIR6831	0
Name=MIR6833	1
Name=MIR6834	0
Name=MIR6835	0
Name=MIR6836	0
Name=MIR6838	0
Name=MIR6839	0
Name=MIR6841	0
Name=MIR6842	8
Name=MIR6843	0
