	wt_1
Name=LOC101927967	1
Name=LOC101927969	0
Name=LOC101927971	0
Name=LOC101927972	0
Name=LOC101927973	0
Name=LOC101927974	1
Name=LOC101927975	0
Name=LOC101927978	1
Name=LOC101927979	1
Name=SLC14A2-AS1	0
Name=LOC101927982	0
Name=EDRF1-AS1	0
Name=LOC101927984	0
Name=LOC101927987	0
Name=LINC01527	0
Name=LOC101927989	0
Name=LOC101927990	2
Name=LINC01213	0
Name=LOC101927993	0
Name=LINC01087	0
Name=LOC101927995	0
Name=LOC101927996	0
Name=LOC101927997	0
Name=LOC101927998	1
Name=LOC101927999	0
Name=LOC101928000	0
Name=PRKCA-AS1	0
Name=LOC101928002	0
Name=LOC101928004	3
Name=LOC101928005	0
Name=LOC101928007	0
Name=LOC101928008	0
Name=LOC101928009	0
Name=LOC101928010	0
Name=LOC101928012	0
Name=LOC101928013	2
Name=LOC101928014	0
Name=LOC101928015	0
Name=LOC101928016	0
Name=UBXN10-AS1	0
Name=LOC101928020	0
Name=LOC101928021	0
Name=LINC01214	0
Name=LOC101928026	0
Name=LOC101928030	0
Name=LOC101928031	0
Name=LOC101928032	0
Name=CTD-2270F17.1	0
Name=LOC101928034	0
Name=LOC101928035	0
Name=LOC101928036	0
Name=LOC101928037	0
Name=LOC101928039	0
Name=LOC101928041	1
Name=LOC101928042	0
Name=LOC101928043	0
Name=LOC101928044	0
Name=LOC101928045	3
Name=LOC101928046	0
Name=LOC101928047	0
Name=LOC101928048	0
Name=LOC101928049	0
Name=LOC101928051	0
Name=LOC101928052	0
Name=LOC101928053	0
Name=LOC101928055	0
Name=LOC101928058	0
Name=LOC101928059	4
Name=LINC01481	0
Name=LOC101928063	0
Name=LOC101928064	0
Name=LOC101928066	0
Name=LOC101928067	0
Name=LOC101928068	0
Name=LOC101928069	0
Name=LOC101928070	0
Name=LOC101928071	0
Name=LOC101928075	0
Name=LOC101928076	0
Name=LOC101928077	0
Name=LOC101928078	0
Name=LINC01057	0
Name=LOC101928080	0
Name=LOC101928081	0
Name=LOC101928084	0
Name=ERICH6-AS1	0
Name=LOC101928087	0
Name=LOC101928088	0
Name=LOC101928089	0
Name=LOC101928092	0
Name=LOC101928093	0
Name=SMG1P6	3
Name=LOC101928095	0
Name=LOC101928096	0
Name=LOC101928098	0
Name=PCAT7	0
Name=LOC101928100	0
Name=LOC101928101	0
Name=LOC101928103	4
Name=LINC01482	0
Name=LOC101928105	0
Name=LOC101928106	0
Name=LOC101928107	0
Name=LOC101928108	0
Name=LOC101928109	3
Name=LOC101928110	0
Name=LOC101928111	0
Name=LOC101928112	0
Name=ST3GAL5-AS1	0
Name=LOC101928114	10
Name=LOC101928118	0
Name=LOC101928119	6
Name=LOC101928120	1
Name=LINC01483	2
Name=LOC101928123	0
Name=LOC101928125	0
Name=LOC101928126	2
Name=LOC101928128	0
Name=LOC101928131	0
Name=LOC101928132	0
Name=LOC101928134	0
Name=LOC101928135	1
Name=LINC01484	0
Name=LOC101928137	1
Name=LINC01486	0
Name=LOC101928140	0
Name=LINC01028	0
Name=AADACL2-AS1	0
Name=LOC101928143	1
Name=LOC101928144	0
Name=LOC101928145	0
Name=LOC101928146	0
Name=C21orf140	0
Name=LOC101928149	1
Name=LOC101928150	1
Name=LINC01179	0
Name=LOC101928152	0
Name=ITGA9-AS1	1
Name=LINC01485	0
Name=LOC101928156	0
Name=LAMA5-AS1	0
Name=LOC101928160	0
Name=LOC101928161	0
Name=LOC101928162	0
Name=LOC101928163	0
Name=CASC17	1
Name=LOC101928166	0
Name=LOC101928167	0
Name=LOC101928168	0
Name=LOC101928169	0
Name=LOC101928173	0
Name=LOC101928174	1
Name=LOC101928175	0
Name=LINC01411	4
Name=LOC101928177	0
Name=LOC101928180	0
Name=LOC101928182	0
Name=LOC101928185	0
Name=LOC101928188	0
Name=LOC101928189	0
Name=LINC01487	0
Name=LOC101928191	0
Name=LOC101928193	0
Name=LOC101928195	0
Name=LOC101928196	1
Name=MRGPRF-AS1	0
Name=LOC101928201	0
Name=LOC101928202	0
Name=LOC101928203	0
Name=LOC101928205	0
Name=LOC101928207	0
Name=LOC101928208	0
Name=LOC101928211	0
Name=LOC101928212	0
Name=LOC101928214	0
Name=LOC101928215	0
Name=LOC101928216	0
Name=LOC101928217	4
Name=LOC101928219	1
Name=LOC101928222	0
Name=LOC101928223	0
Name=LOC101928225	0
Name=LOC101928226	0
Name=LOC101928227	0
Name=LOC101928228	0
Name=LOC101928230	0
Name=LOC101928231	0
Name=LINC01280	0
Name=LOC101928233	0
Name=LOC101928234	0
Name=LOC101928235	0
Name=LOC101928236	1
Name=LOC101928237	1
Name=LOC101928238	0
Name=LOC101928241	0
Name=LOC101928242	0
Name=DARS-AS1	2
Name=TESC-AS1	0
Name=LINC01229	0
Name=LOC101928249	1
Name=LOC101928250	2
Name=LOC101928251	0
Name=LOC101928253	0
Name=LOC101928254	0
Name=LOC101928255	1
Name=UBE2Q2P10	0
Name=LOC101928257	0
Name=LOC101928259	0
Name=LOC101928263	1
Name=LOC101928264	0
Name=LOC101928266	0
Name=LOC101928268	0
Name=LOC101928269	1
Name=LOC101928270	0
Name=LOC101928271	0
Name=LOC101928272	0
Name=LOC101928273	0
Name=LOC101928274	0
Name=LINC01227	0
Name=LOC101928277	2
Name=LOC101928278	3
Name=LOC101928279	0
Name=LOC101928280	0
Name=LOC101928283	1
Name=LOC101928284	0
Name=LOC101928286	0
Name=LINC01285	2
Name=LOC101928288	0
Name=PLBD1-AS1	0
Name=LINC01488	0
Name=LOC101928295	0
Name=LOC101928296	0
Name=LOC101928297	0
Name=LOC101928298	0
Name=LOC101928300	0
Name=LOC101928303	0
Name=LOC101928304	0
Name=LOC101928306	0
Name=LOC101928307	0
Name=LOC101928309	0
Name=LOC101928311	0
Name=LOC101928314	0
Name=LOC101928316	0
Name=LOC101928317	0
Name=LOC101928318	0
Name=LOC101928322	0
Name=LOC101928323	1
Name=LOC101928324	0
Name=LOC101928326	0
Name=LOC101928327	0
Name=LOC101928331	0
Name=LOC101928333	0
Name=LOC101928334	0
Name=LOC101928335	0
Name=LOC101928336	2
Name=PTCSC2	0
Name=LOC101928338	0
Name=LINC01489	0
Name=LOC101928343	0
Name=LOC101928344	0
Name=PABPC1L2B-AS1	0
Name=LOC101928346	0
Name=LOC101928347	0
Name=LOC101928350	0
Name=LOC101928351	0
Name=LOC101928352	0
Name=LOC101928353	0
Name=LOC101928354	0
Name=LOC101928357	2
Name=LOC101928358	0
Name=LOC101928359	0
Name=LOC101928361	0
Name=LOC101928362	0
Name=EHD4-AS1	0
Name=LOC101928364	0
Name=LOC101928368	0
Name=LOC101928369	0
Name=LOC101928370	0
Name=LOC101928371	0
Name=LOC101928372	0
Name=LOC101928373	0
Name=IL12A-AS1	7
Name=LOC101928377	1
Name=PTOV1-AS2	1
Name=LOC101928380	0
Name=LOC101928381	0
Name=LOC101928383	1
Name=LOC101928384	0
Name=LOC101928385	0
Name=LOC101928386	0
Name=LOC101928387	4
Name=PLA2G4E-AS1	0
Name=LOC101928389	0
Name=LOC101928391	0
Name=LOC101928392	0
Name=LOC101928394	10
Name=LOC101928397	0
Name=LOC101928398	0
Name=LOC101928399	0
Name=LOC101928401	0
Name=LOC101928402	1
Name=LOC101928403	1
Name=LOC101928404	0
Name=LOC101928405	0
Name=LOC101928406	0
Name=LOC101928408	0
Name=LOC101928409	0
Name=LOC101928414	0
Name=LOC101928415	1
Name=LOC101928416	0
Name=LOC101928417	0
Name=LOC101928418	0
Name=LOC101928419	0
Name=LINC01490	0
Name=LOC101928421	0
Name=LOC101928422	1
Name=LOC101928423	3
Name=LOC101928424	0
Name=LOC101928425	0
Name=LOC101928429	0
Name=LOC101928433	0
Name=LOC101928435	0
Name=LOC101928436	1
Name=LOC101928437	1
Name=LOC101928438	0
Name=LOC101928439	0
Name=FBXO3-AS1	0
Name=LOC101928441	0
Name=LINC01491	0
Name=LOC101928443	0
Name=LOC101928444	0
Name=LOC101928445	0
Name=LOC101928446	0
Name=LOC101928447	0
Name=LOC101928448	0
Name=LOC101928449	1
Name=LOC101928450	0
Name=LOC101928451	5
Name=LOC101928453	0
Name=LINC01412	1
Name=LOC101928459	0
Name=LOC101928460	0
Name=LOC101928461	0
Name=LOC101928462	0
Name=LOC101928463	0
Name=LOC101928464	0
Name=LOC101928465	0
Name=LOC101928466	0
Name=LOC101928467	0
Name=LOC101928468	0
Name=MIR325HG	1
Name=TMEM246-AS1	0
Name=LOC101928471	0
Name=LOC101928472	0
Name=LOC101928473	0
Name=LOC101928474	0
Name=LOC101928475	0
Name=LOC101928476	0
Name=LOC101928477	0
Name=LOC101928478	1
Name=LOC101928481	0
Name=LINC01573	0
Name=LINC01363	0
Name=LOC101928487	0
Name=LOC101928489	0
Name=LOC101928491	0
Name=OR2A1-AS1	0
Name=LOC101928495	0
Name=LINC01492	5
Name=LOC101928499	0
Name=LOC101928502	0
Name=LOC101928504	1
Name=LOC101928505	0
Name=LOC101928506	0
Name=LOC101928508	0
Name=LOC101928509	1
Name=LOC101928510	0
Name=LOC101928512	0
Name=CATIP-AS1	0
Name=LOC101928514	0
Name=LOC101928516	5
Name=LOC101928517	2
Name=LOC101928519	0
Name=LOC101928521	0
Name=LOC101928522	0
Name=LOC101928523	1
Name=LOC101928524	0
Name=LOC101928525	0
Name=LOC101928526	0
Name=LOC101928529	0
Name=LOC101928530	0
Name=LOC101928531	0
Name=LOC101928532	0
Name=LOC101928535	0
Name=LINC01493	0
Name=LINC01494	0
Name=LOC101928539	0
Name=LOC101928540	2
Name=LOC101928543	0
Name=SEPT7-AS1	0
Name=LOC101928546	0
Name=LOC101928547	0
Name=LOC101928548	0
Name=SMC2-AS1	0
Name=LOC101928551	0
Name=LOC101928553	74
Name=LOC101928554	0
Name=LINC01537	0
Name=LOC101928556	0
Name=LOC101928557	0
Name=LINC01467	0
Name=LOC101928560	0
Name=LOC101928561	0
Name=LOC101928563	0
Name=LOC101928565	1
Name=TBC1D3P6	0
Name=LOC101928567	0
Name=LOC101928569	0
Name=LOC101928570	0
Name=ZNF649-AS1	1
Name=LOC101928572	0
Name=LOC101928573	0
Name=LOC101928574	0
Name=LOC101928576	0
Name=RAP2C-AS1	2
Name=LOC101928580	0
Name=LOC101928582	0
Name=LOC101928583	0
Name=LOC101928584	0
Name=LOC101928587	0
Name=LOC101928588	0
Name=LOC101928589	1
Name=LOC101928590	0
Name=LOC101928591	0
Name=LOC101928592	0
Name=LOC101928595	0
Name=LOC101928596	0
Name=LOC101928597	0
Name=LOC101928599	0
Name=LOC101928600	0
Name=MEI4	2
Name=LOC101928602	0
Name=C6orf229	0
Name=ZBTB46-AS1	0
Name=LOC101928605	0
Name=TRPM2-AS	0
Name=LOC101928608	0
Name=LOC101928609	1
Name=LOC101928610	0
Name=LINC01413	0
Name=LOC101928612	0
Name=LOC101928614	0
Name=LINC00354	0
Name=LOC101928617	0
Name=LOC101928618	0
Name=LOC101928621	0
Name=LOC101928622	1
Name=LOC101928624	0
Name=LOC101928625	0
Name=LOC101928626	0
Name=LOC101928627	1
Name=LOC101928628	0
Name=CTC-436P18.1	1
Name=LOC101928631	0
Name=LOC101928632	0
Name=LOC101928635	0
Name=LOC101928636	1
Name=PRR31	0
Name=LOC101928639	0
Name=LOC101928645	2
Name=ARNTL2-AS1	1
Name=CTC-338M12.4	0
Name=LOC101928650	0
Name=LOC101928651	0
Name=LOC101928652	0
Name=LINC01099	117
Name=LOC101928658	0
Name=LOC101928659	0
Name=LOC101928661	0
Name=LOC101928663	0
Name=LOC101928667	0
Name=LOC101928668	0
Name=LOC101928669	0
Name=LOC101928673	1
Name=LOC101928674	40
Name=LOC101928675	0
Name=LOC101928677	0
Name=LOC101928678	1
Name=LOC101928679	0
Name=LOC101928682	0
Name=LINC01209	0
Name=NACAP3	1
Name=LINC01468	0
Name=LOC101928688	3
Name=LINC01424	0
Name=LOC101928692	0
Name=LOC101928693	0
Name=LOC101928694	1
Name=LOC101928696	0
Name=LOC101928697	0
Name=LINC01070	0
Name=LOC101928700	0
Name=LOC101928701	0
Name=LOC101928702	0
Name=LOC101928704	1
Name=LOC101928705	0
Name=LOC101928707	0
Name=LOC101928708	0
Name=LOC101928710	0
Name=LOC101928711	0
Name=TPT1P10	0
Name=LOC101928716	6
Name=LOC101928718	0
Name=LOC101928719	1
Name=LINC01509	0
Name=LOC101928721	0
Name=LOC101928722	0
Name=LOC101928724	0
Name=LOC101928725	0
Name=LOC101928726	0
Name=LOC101928727	0
Name=LOC101928728	0
Name=LOC101928730	0
Name=LOC101928731	0
Name=LOC101928733	0
Name=WWC2-AS1	0
Name=LOC101928735	0
Name=MIR762HG	4
Name=LOC101928737	0
Name=LOC101928738	0
Name=LOC101928739	0
Name=LOC101928741	0
Name=LOC101928742	0
Name=LOC101928743	9616
Name=LINC01450	0
Name=LOC101928745	0
Name=LOC101928747	39
Name=LOC101928748	0
Name=LOC101928751	0
Name=LINC01043	0
Name=LOC101928755	0
Name=LOC101928760	0
Name=LOC101928762	0
Name=LOC101928764	0
Name=LOC101928765	0
Name=LOC101928766	0
Name=LOC101928767	0
Name=LOC101928768	0
Name=LOC101928769	0
Name=LINC01526	0
Name=LINC01449	0
Name=LOC101928775	0
Name=LINC01258	0
Name=LOC101928777	0
Name=LOC101928778	0
Name=TMEM26-AS1	3
Name=LOC101928782	0
Name=RORA-AS1	0
Name=LOC101928786	0
Name=LOC101928788	0
Name=LOC101928790	0
Name=LOC101928791	0
Name=LOC101928792	0
Name=LOC101928793	0
Name=LOC101928794	0
Name=LINC01448	0
Name=LOC101928796	0
Name=LOC101928797	0
Name=LOC101928804	0
Name=LOC101928807	0
Name=LOC101928808	0
Name=LOC101928809	0
Name=LOC101928810	0
Name=LOC101928811	0
Name=LOC101928812	0
Name=LOC101928813	0
Name=LOC101928814	0
Name=LOC101928815	0
Name=LOC101928816	4
Name=LOC101928817	1
Name=LOC101928818	0
Name=LOC101928819	0
Name=LOC101928820	0
Name=LOC101928823	0
Name=LOC101928824	0
Name=TCEB1P33	0
Name=LOC101928829	0
Name=LOC101928832	1
Name=LOC101928833	0
Name=LOC101928834	0
Name=LOC101928836	0
Name=LOC101928837	0
Name=PWRN3	0
Name=LOC101928841	0
Name=LOC101928842	1
Name=LOC101928844	0
Name=LOC101928845	0
Name=HIPK1-AS1	0
Name=LOC101928847	3
Name=LOC101928848	0
Name=LOC101928849	0
Name=LOC101928850	0
Name=LOC101928851	0
Name=LOC101928855	0
Name=LOC101928856	0
Name=CTD-3080P12.3	0
Name=LOC101928858	0
Name=LOC101928859	0
Name=LOC101928860	0
Name=LOC101928861	1
Name=LOC101928863	0
Name=LOC101928864	0
Name=LOC101928865	0
Name=LOC101928866	0
Name=LOC101928868	0
Name=GABRG3-AS1	0
Name=LOC101928870	0
Name=LOC101928872	0
Name=LOC101928875	0
Name=LOC101928876	0
Name=LOC101928877	0
Name=LOC101928879	0
Name=LOC101928880	0
Name=LOC101928881	0
Name=LOC101928882	0
Name=LOC101928885	0
Name=LOC101928886	0
Name=LOC101928887	0
Name=LOC101928890	1
Name=LOC101928891	0
Name=LOC101928893	0
Name=LOC101928894	0
Name=LOC101928895	0
Name=LOC101928896	0
Name=LOC101928902	0
Name=LOC101928903	0
Name=LOC101928904	0
Name=LOC101928906	0
Name=LOC101928907	0
Name=LOC101928908	1
Name=LOC101928909	0
Name=LOC101928911	5
Name=LOC101928912	0
Name=LINC01515	0
Name=LOC101928915	2
Name=LOC101928917	0
Name=LOC101928919	0
Name=LINC00463	0
Name=LOC101928923	3
Name=LOC101928924	1
Name=LOC101928926	1
Name=LOC101928927	16
Name=LOC101928929	0
Name=SEMA3B-AS1	0
Name=LOC101928932	0
Name=LOC101928933	0
Name=LOC101928936	1
Name=LOC101928937	0
Name=LOC101928940	0
Name=LOC101928941	0
Name=LOC101928942	0
Name=LOC101928943	0
Name=LOC101928944	0
Name=LOC101928945	0
Name=LOC101928946	0
Name=LOC101928948	2
Name=LOC101928952	0
Name=LOC101928955	0
Name=LOC101928957	0
Name=LOC101928959	1
Name=LOC101928960	0
Name=LOC101928961	0
Name=LOC101928962	0
Name=LOC101928963	22
Name=LOC101928964	4
Name=LOC101928969	0
Name=LINC01262	0
Name=LOC101928972	0
Name=LOC101928973	0
Name=LOC101928977	0
Name=LOC101928978	2
Name=LOC101928979	2
Name=LOC101928981	1
Name=LOC101928982	0
Name=LOC101928984	0
Name=LOC101928985	0
Name=LOC101928988	1
Name=LOC101928989	7
Name=LOC101928991	0
Name=LOC101928992	0
Name=LOC101928993	0
Name=LOC101928994	0
Name=LOC101928995	0
Name=LOC101928996	0
Name=LOC101928998	1
Name=IQCF5-AS1	0
Name=LOC101929000	1
Name=LOC101929002	0
Name=LOC101929003	0
Name=LOC101929004	0
Name=LOC101929005	0
Name=LOC101929006	0
Name=LOC101929007	0
Name=LOC101929008	0
Name=SIRPG-AS1	0
Name=LOC101929011	0
Name=LOC101929013	0
Name=LOC101929014	0
Name=LOC101929018	0
Name=LOC101929019	0
Name=LOC101929021	0
Name=LOC101929022	0
Name=LOC101929023	1
Name=LINC01516	0
Name=LOC101929026	0
Name=LOC101929027	0
Name=LOC101929028	2
Name=LOC101929031	0
Name=LOC101929034	0
Name=LOC101929036	0
Name=LOC101929043	0
Name=LOC101929045	0
Name=LOC101929047	2
Name=LOC101929048	0
Name=LOC101929050	0
Name=LINC00836	0
Name=LOC101929053	0
Name=LOC101929054	0
Name=LOC101929056	0
Name=LOC101929057	0
Name=LOC101929058	0
Name=ZIM2-AS1	0
Name=LOC101929060	0
Name=LOC101929064	0
Name=LOC101929066	0
Name=LOC101929069	0
Name=LINC01182	1
Name=LOC101929072	0
Name=LOC101929073	0
Name=PIK3CD-AS2	0
Name=LOC101929076	0
Name=LOC101929077	0
Name=LOC101929079	0
Name=LOC101929080	0
Name=CTD-2194D22.4	0
Name=LINC01333	0
Name=CASC6	0
Name=LOC101929084	0
Name=LOC101929085	1
Name=LINC01447	0
Name=LOC101929087	0
Name=LOC101929088	0
Name=LOC101929089	0
Name=LOC101929090	0
Name=LOC101929091	0
Name=LINC01350	0
Name=LOC101929095	0
Name=LOC101929097	0
Name=LOC101929098	0
Name=LOC101929099	0
Name=LOC101929101	0
Name=LOC101929104	0
Name=LOC101929105	0
Name=LOC101929106	0
Name=LOC101929107	0
Name=LOC101929109	0
Name=CASC18	1
Name=LOC101929112	0
Name=LOC101929114	0
Name=LOC101929116	0
Name=LOC101929117	0
Name=LINC01351	0
Name=LINC00437	126
Name=LOC101929122	0
Name=LOC101929123	0
Name=LOC101929124	0
Name=LOC101929125	0
Name=PGM5P3-AS1	0
Name=LOC101929128	0
Name=LOC101929129	1
Name=LOC101929130	0
Name=LOC101929132	0
Name=LOC101929133	0
Name=LOC101929134	0
Name=LOC101929135	0
Name=LOC101929138	0
Name=LOC101929140	1
Name=LOC101929141	15
Name=LOC101929142	27
Name=LOC101929143	0
Name=LOC101929144	0
Name=PPP3CB-AS1	0
Name=LOC101929147	0
Name=LOC101929148	0
Name=LOC101929151	0
Name=P3H2-AS1	0
Name=LOC101929153	0
Name=LOC101929154	0
Name=LOC101929156	0
Name=PGM5P3	1
Name=LOC101929159	0
Name=LOC101929160	0
Name=LOC101929161	1
Name=LOC101929162	0
Name=LOC101929163	0
Name=LOC101929164	0
Name=LOC101929165	0
Name=LOC101929170	0
Name=LOC101929172	0
Name=THSD4-AS2	0
Name=LOC101929174	3
Name=CTD-2297D10.2	0
Name=LOC101929178	0
Name=LOC101929179	0
Name=LOC101929180	0
Name=LOC101929181	0
Name=LINC01031	0
Name=LOC101929185	0
Name=LOC101929188	0
Name=LOC101929190	0
Name=LINCR-0001	0
Name=LOC101929194	0
Name=THSD4-AS1	0
Name=ATP13A4-AS1	0
Name=LOC101929199	0
Name=LOC101929200	0
Name=LOC101929201	0
Name=MKX-AS1	0
Name=LOC101929203	1
Name=LOC101929204	0
Name=LOC101929206	1
Name=LOC101929207	0
Name=LOC101929208	0
Name=LOC101929210	0
Name=SMIM2-AS1	0
Name=LOC101929214	0
Name=CTD-2201I18.1	0
Name=LOC101929216	0
Name=LOC101929217	0
Name=LINC01517	0
Name=C15orf59-AS1	0
Name=DISC1FP1	9
Name=LOC101929224	0
Name=MCM8-AS1	3
Name=LOC101929226	0
Name=LOC101929227	1
Name=LOC101929229	0
Name=LOC101929230	0
Name=LOC101929231	1
Name=LOC101929232	26
Name=LOC101929234	0
Name=LOC101929235	0
Name=LOC101929236	0
Name=LOC101929237	0
Name=C3orf67-AS1	0
Name=LOC101929239	0
Name=LOC101929240	0
Name=LOC101929241	0
Name=LOC101929242	0
Name=LOC101929243	0
Name=CASC20	0
Name=LINC01231	0
Name=LOC101929248	0
Name=LOC101929249	0
Name=LOC101929250	0
Name=LOC101929251	8
Name=LOC101929254	0
Name=LOC101929255	0
Name=LOC101929256	0
Name=LOC101929258	0
Name=LOC101929259	0
Name=LOC101929260	0
Name=LOC101929261	0
Name=LINC01428	0
Name=LOC101929267	0
Name=LOC101929268	2
Name=LOC101929269	0
Name=LOC101929270	1
Name=LOC101929272	0
Name=LOC101929278	1
Name=LOC101929279	0
Name=LOC101929280	1
Name=LOC101929282	0
Name=LOC101929284	0
Name=LOC101929285	0
Name=KCNMA1-AS3	0
Name=LOC101929287	0
Name=LOC101929288	0
Name=LOC101929289	0
Name=LOC101929290	1
Name=LOC101929291	0
Name=LOC101929293	0
Name=LOC101929294	13
Name=LOC101929295	0
Name=LOC101929297	0
Name=LOC101929298	0
Name=LOC101929301	0
Name=RFX3-AS1	0
Name=LOC101929304	1
Name=LOC101929305	2
Name=LOC101929307	0
Name=LOC101929308	2
Name=LOC101929309	0
Name=KCNMA1-AS2	0
Name=LOC101929312	0
Name=LOC101929314	0
Name=LOC101929315	0
Name=LOC101929316	0
Name=LOC101929319	3
Name=LOC101929320	0
Name=LOC101929321	0
Name=LOC101929322	0
Name=LOC101929325	0
Name=LOC101929326	0
Name=KCNMA1-AS1	1
Name=LAMP5-AS1	0
Name=LOC101929331	0
Name=LOC101929333	0
Name=ADAMTS9-AS1	1
Name=LOC101929337	0
Name=CTD-2201E9.1	0
Name=LOC101929340	0
Name=LOC101929341	0
Name=LOC101929343	0
Name=LINC01198	0
Name=LOC101929347	0
Name=LOC101929348	0
Name=LOC101929349	0
Name=LOC101929350	0
Name=CDC37L1-AS1	0
Name=LOC101929352	0
Name=LOC101929353	0
Name=LOC101929355	2
Name=LOC101929356	0
Name=HP09053	0
Name=LOC101929359	0
Name=LOC101929360	0
Name=LOC101929363	0
Name=LOC101929364	1
Name=LOC101929367	0
Name=SNHG24	0
Name=LOC101929371	705
Name=LOC101929372	0
Name=LOC101929373	0
Name=LOC101929374	0
Name=LOC101929377	0
Name=LOC101929378	0
Name=LOC101929380	4
Name=LOC101929384	0
Name=LOC101929386	0
Name=LMF1-AS1	0
Name=LOC101929388	0
Name=LINC01247	0
Name=LOC101929395	0
Name=LINC01518	0
Name=LOC101929400	0
Name=LOC101929401	0
Name=EXTL3-AS1	0
Name=LOC101929406	2
Name=PTPRD-AS1	0
Name=LOC101929408	0
Name=SUCLA2-AS1	0
Name=LOC101929411	0
Name=LOC101929412	0
Name=LOC101929413	0
Name=LOC101929415	0
Name=LOC101929418	2
Name=LOC101929419	0
Name=LOC101929420	0
Name=LOC101929421	0
Name=LOC101929422	0
Name=MEF2C-AS1	0
Name=LOC101929425	1
Name=LOC101929426	0
Name=LOC101929427	0
Name=PTPRD-AS2	0
Name=LOC101929431	0
Name=LOC101929432	0
Name=LOC101929433	0
Name=LOC101929435	0
Name=PRRX2-AS1	0
Name=LOC101929439	0
Name=LOC101929440	0
Name=LOC101929441	0
Name=LOC101929444	0
Name=LOC101929445	0
Name=LOC101929446	0
Name=LOC101929447	0
Name=LOC101929448	0
Name=LOC101929450	0
Name=LOC101929451	0
Name=LOC101929452	4
Name=LOC101929453	0
Name=LOC101929454	2
Name=LOC101929457	0
Name=LOC101929459	0
Name=LOC101929460	0
Name=LOC101929461	1
Name=LOC101929463	0
Name=LOC101929464	0
Name=LOC101929465	0
Name=LURAP1L-AS1	1
Name=LOC101929468	3
Name=LOC101929469	0
Name=LOC101929470	0
Name=HINT2P1	0
Name=CTD-2350J17.1	0
Name=LOC101929473	0
Name=LOC101929475	1
Name=LOC101929476	0
Name=LINGO1-AS2	0
Name=LOC101929479	0
Name=LOC101929480	0
Name=LOC101929482	0
Name=LOC101929483	0
Name=LOC101929484	0
Name=LOC101929485	0
Name=LOC101929486	0
Name=LOC101929488	0
Name=LOC101929490	0
Name=LOC101929492	0
Name=LOC101929494	0
Name=LINC01339	42
Name=LOC101929497	1
Name=LOC101929498	0
Name=LOC101929504	0
Name=LOC101929505	1
Name=LOC101929506	0
Name=LOC101929507	0
Name=LOC101929510	0
Name=LOC101929511	0
Name=LOC101929512	0
Name=LOC101929516	1
Name=LOC101929517	0
Name=LOC101929519	0
Name=LINC00993	0
Name=LOC101929521	0
Name=LOC101929523	0
Name=LOC101929524	0
Name=LOC101929526	1
Name=LOC101929527	0
Name=LOC101929528	0
Name=LOC101929529	0
Name=LOC101929530	0
Name=LOC101929531	0
Name=LOC101929532	0
Name=LOC101929534	0
Name=LOC101929535	0
Name=LOC101929536	0
Name=LOC101929538	0
Name=LINC01422	0
Name=LOC101929540	0
Name=LOC101929541	0
Name=LOC101929542	0
Name=LOC101929544	1
Name=LOC101929547	0
Name=FOCAD-AS1	0
Name=LOC101929549	0
Name=LOC101929550	0
Name=LOC101929551	0
Name=LOC101929552	0
Name=LOC101929554	0
Name=LOC101929555	0
Name=LOC101929556	1
Name=LINC01395	0
Name=LOC101929558	0
Name=LINC00211	1
Name=LOC101929560	0
Name=LOC101929563	0
Name=LOC101929565	0
Name=LOC101929566	0
Name=LOC101929567	0
Name=LOC101929570	0
Name=LOC101929572	0
Name=LOC101929573	0
Name=LOC101929574	0
Name=LOC101929575	0
Name=LOC101929576	0
Name=LOC101929577	0
Name=LOC101929578	0
Name=LOC101929579	0
Name=LOC101929580	0
Name=LINC01241	1
Name=LOC101929583	0
Name=LOC101929584	0
Name=LOC101929586	0
Name=RPL7P61	0
Name=NRG3-AS1	0
Name=KIZ-AS1	0
Name=LOC101929592	0
Name=LOC101929594	0
Name=LOC101929595	0
Name=LOC101929596	8
Name=LOC101929598	0
Name=LOC101929599	0
Name=LOC101929601	0
Name=IFT74-AS1	0
Name=LOC101929605	0
Name=LOC101929607	1
Name=LOC101929608	0
Name=LOC101929609	0
Name=LOC101929612	0
Name=LOC101929613	0
Name=LOC101929614	0
Name=LOC101929615	0
Name=LOC101929617	0
Name=LINC01243	0
Name=LOC101929621	0
Name=LOC101929622	0
Name=LINC01215	1
Name=LINC01519	0
Name=LOC101929625	1
Name=LOC101929626	0
Name=LOC101929627	0
Name=LOC101929628	3
Name=LOC101929631	0
Name=LOC101929633	0
Name=LOC101929634	0
Name=LOC101929635	0
Name=C11orf39	0
Name=LOC101929638	0
Name=B4GALT1-AS1	1
Name=LOC101929643	0
Name=LOC101929644	0
Name=LOC101929645	0
Name=LOC101929646	0
Name=LOC101929650	0
Name=LINC01398	0
Name=LOC101929653	0
Name=LOC101929654	0
Name=TMC3-AS1	0
Name=LOC101929657	0
Name=LOC101929660	0
Name=LOC101929662	0
Name=LINC01427	0
Name=HORMAD2-AS1	3
Name=LOC101929667	0
Name=GEMIN2P1	0
Name=LOC101929670	1
Name=LOC101929675	3
Name=LOC101929679	0
Name=LOC101929680	0
Name=LOC101929681	0
Name=LOC101929682	0
Name=LINC01520	1
Name=LINC01384	0
Name=LINC01251	0
Name=LINC01583	0
Name=LOC101929691	0
Name=LOC101929692	0
Name=RARA-AS1	0
Name=LOC101929694	1
